country_name_ltn,level,nuts_id,nameSHORT,chart,value2plot
Bulgaria,regional,BG3,North and South-East,45,0.4887640449438202
Bulgaria,regional,BG4,South -West/-Central,45,0.3008356545961003
Croatia,regional,HR02,Pannonian Croatia,45,0.4375
Croatia,regional,HR03,Adriatic Croatia,45,0.4393939393939394
Croatia,regional,HR05,Zagreb,45,0.3925925925925926
Croatia,regional,HR06,Northern Croatia,45,0.41841004184100417
Cyprus,regional,CY0,Cyprus,45,0.2621951219512195
Czechia,regional,CZ01,Prague,45,0.3790322580645161
Czechia,regional,CZ02,Central Bohemia,45,0.40336134453781514
Czechia,regional,CZ03,South-West,45,0.3467741935483871
Czechia,regional,CZ04,North-West,45,0.45588235294117646
Czechia,regional,CZ05,North-East,45,0.33070866141732286
Czechia,regional,CZ06,South-East,45,0.36065573770491804
Czechia,regional,CZ07,Central Moravia,45,0.4180327868852459
Czechia,regional,CZ08,Moravian Silesia,45,0.3584905660377358
Denmark,regional,DK01,Capital (region),45,0.66015625
Denmark,regional,DK02,Zealand,45,0.6345381526104418
Denmark,regional,DK03,South Denmark,45,0.6254681647940075
Denmark,regional,DK04,Central Jutland,45,0.680327868852459
Denmark,regional,DK05,North Jutland,45,0.6458333333333334
Estonia,regional,EE0,Estonia,45,0.4731977818853974
Finland,regional,FI19,West Finland,45,0.6759581881533101
Finland,regional,FI1B,Helsinki-Uusimaa,45,0.6970954356846473
Finland,regional,FI1C,South Finland,45,0.7598684210526315
Finland,regional,FI1D,North and East Finland,45,0.7269230769230769
France,regional,FR1,Île-de-France,45,0.3983402489626556
France,regional,FRB,Centre-Val de Loire,45,0.47540983606557374
France,regional,FRC,Burgundy-Franche-Comté,45,0.42916666666666664
France,regional,FRD,Normandy,45,0.38095238095238093
France,regional,FRE,Hauts-de-France,45,0.43023255813953487
France,regional,FRF,Grand Est,45,0.46332046332046334
France,regional,FRG,Loire Region,45,0.4034334763948498
France,regional,FRH,Brittany ,45,0.3881856540084388
France,regional,FRI,New Aquitaine,45,0.40551181102362205
France,regional,FRJ,Occitania,45,0.41841004184100417
France,regional,FRK,Auvergne-Rhône-Alpes,45,0.37815126050420167
France,regional,FRL,PACA,45,0.42748091603053434
France,regional,FRM,Corsica ,45,0.3434343434343434
Germany,regional,DE1,Baden-Württemberg,45,0.5
Germany,regional,DE2,Bavaria,45,0.5797665369649806
Germany,regional,DE3,Berlin,45,0.5384615384615384
Germany,regional,DE4,Brandenburg,45,0.48221343873517786
Germany,regional,DE5,Bremen,45,0.5
Germany,regional,DE6,Hamburg,45,0.5533596837944664
Germany,regional,DE7,Hessen,45,0.5234657039711191
Germany,regional,DE8,Mecklenburg-Vorpommern,45,0.4317343173431734
Germany,regional,DE9,Lower Saxony,45,0.5393258426966292
Germany,regional,DEA,North Rhine-Westphalia,45,0.5058823529411764
Germany,regional,DEB,Rhineland-Palatinate,45,0.5053003533568905
Germany,regional,DEC,Saarland,45,0.5912698412698413
Germany,regional,DED,Saxony,45,0.4308300395256917
Germany,regional,DEE,Saxony-Anhalt,45,0.4779116465863454
Germany,regional,DEF,Schleswig-Holstein,45,0.42570281124497994
Germany,regional,DEG,Thuringia,45,0.4921875
Greece,regional,EL3,Attica,45,0.44573643410852715
Greece,regional,EL4,"Aegean Islands, Crete",45,0.48034934497816595
Greece,regional,EL5,North Greece,45,0.5427509293680297
Greece,regional,EL6,Central Greece,45,0.4793388429752066
Hungary,regional,HU1,Central Hungary,45,0.27165354330708663
Hungary,regional,HU2,Transdanubia ,45,0.3333333333333333
Hungary,regional,HU3,Great Plain and North,45,0.3193069306930693
Ireland,regional,IE04,Northern and Western,45,0.3942857142857143
Ireland,regional,IE05,Southern,45,0.3888888888888889
Ireland,regional,IE06,Eastern and Midland,45,0.428
Italy,regional,ITC,North-West,45,0.4079601990049751
Italy,regional,ITF,South,45,0.45604395604395603
Italy,regional,ITG,Islands,45,0.4146981627296588
Italy,regional,ITH,North-East,45,0.38402061855670105
Italy,regional,ITI,Centre,45,0.42063492063492064
Lithuania,regional,LT01,Capital Region,45,0.38873994638069703
Lithuania,regional,LT02,Central/Western Region,45,0.39037433155080214
Luxembourg,regional,LU00,Luxembourg,45,0.45364238410596025
Malta,regional,MT00,Malta,45,0.350597609561753
Netherlands,regional,NL1,North Netherlands,45,0.5761194029850746
Netherlands,regional,NL2,East Netherlands,45,0.5329949238578681
Netherlands,regional,NL3,West Netherlands,45,0.5746268656716418
Netherlands,regional,NL4,South Netherlands,45,0.5102564102564102
Portugal,regional,PT1,Continental Portugal,45,0.6356877323420075
Portugal,regional,PT2,Azores,45,0.686046511627907
Portugal,regional,PT3,Madeira,45,0.6848249027237354
Slovakia,regional,SK01,Bratislava,45,0.205
Slovakia,regional,SK02,West Slovakia,45,0.23841059602649006
Slovakia,regional,SK03,Central Slovakia,45,0.1461038961038961
Slovakia,regional,SK04,East Slovakia,45,0.26119402985074625
Slovenia,regional,SI03,East Slovenia,45,0.3782771535580524
Slovenia,regional,SI04,West Slovenia,45,0.30952380952380953
Spain,regional,ES1,North-West,45,0.483739837398374
Spain,regional,ES2,North-East,45,0.45934959349593496
Spain,regional,ES3,Madrid,45,0.47058823529411764
Spain,regional,ES4,Centre,45,0.5176470588235295
Spain,regional,ES5,East,45,0.4583333333333333
Spain,regional,ES6,South,45,0.46923076923076923
Spain,regional,ES7,Canary Islands,45,0.45643153526970953
Sweden,regional,SE1,Eastern Sweden,45,0.5756457564575646
Sweden,regional,SE2,Southern Sweden,45,0.6068702290076335
Sweden,regional,SE3,Northern Sweden,45,0.5992063492063492
Austria,regional,AT1,East Austria,46,0.48148148148148145
Austria,regional,AT2,South Austria,46,0.5
Austria,regional,AT3,West Austria,46,0.5116279069767442
Belgium,regional,BE1,Brussels Region,46,0.48828125
Belgium,regional,BE2,Flemish Region,46,0.40784313725490196
Belgium,regional,BE3,Waloon Region,46,0.3170731707317073
Bulgaria,regional,BG3,North and South-East,46,0.33053221288515405
Bulgaria,regional,BG4,South -West/-Central,46,0.18662952646239556
Croatia,regional,HR02,Pannonian Croatia,46,0.3803921568627451
Croatia,regional,HR03,Adriatic Croatia,46,0.32954545454545453
Croatia,regional,HR05,Zagreb,46,0.30970149253731344
Croatia,regional,HR06,Northern Croatia,46,0.36401673640167365
Cyprus,regional,CY0,Cyprus,46,0.3040816326530612
Czechia,regional,CZ01,Prague,46,0.288
Czechia,regional,CZ02,Central Bohemia,46,0.33613445378151263
Czechia,regional,CZ03,South-West,46,0.2682926829268293
Czechia,regional,CZ04,North-West,46,0.3684210526315789
Czechia,regional,CZ05,North-East,46,0.3228346456692913
Czechia,regional,CZ06,South-East,46,0.3008130081300813
Czechia,regional,CZ07,Central Moravia,46,0.2540983606557377
Czechia,regional,CZ08,Moravian Silesia,46,0.3644859813084112
Denmark,regional,DK01,Capital (region),46,0.6796875
Denmark,regional,DK02,Zealand,46,0.6774193548387096
Denmark,regional,DK03,South Denmark,46,0.6666666666666666
Denmark,regional,DK04,Central Jutland,46,0.6869918699186992
Denmark,regional,DK05,North Jutland,46,0.6666666666666666
Estonia,regional,EE0,Estonia,46,0.41404805914972276
Finland,regional,FI19,West Finland,46,0.6794425087108014
Finland,regional,FI1B,Helsinki-Uusimaa,46,0.6721991701244814
Finland,regional,FI1C,South Finland,46,0.7697368421052632
Finland,regional,FI1D,North and East Finland,46,0.75
France,regional,FR1,Île-de-France,46,0.3760330578512397
France,regional,FRB,Centre-Val de Loire,46,0.4713114754098361
France,regional,FRC,Burgundy-Franche-Comté,46,0.37656903765690375
France,regional,FRD,Normandy,46,0.35856573705179284
France,regional,FRE,Hauts-de-France,46,0.3798449612403101
France,regional,FRF,Grand Est,46,0.38910505836575876
France,regional,FRG,Loire Region,46,0.38961038961038963
France,regional,FRH,Brittany ,46,0.35714285714285715
France,regional,FRI,New Aquitaine,46,0.36470588235294116
France,regional,FRJ,Occitania,46,0.33472803347280333
France,regional,FRK,Auvergne-Rhône-Alpes,46,0.37083333333333335
France,regional,FRL,PACA,46,0.4061302681992337
France,regional,FRM,Corsica ,46,0.36363636363636365
Germany,regional,DE1,Baden-Württemberg,46,0.5530973451327433
Germany,regional,DE2,Bavaria,46,0.546875
Germany,regional,DE3,Berlin,46,0.5190839694656488
Germany,regional,DE4,Brandenburg,46,0.46825396825396826
Germany,regional,DE5,Bremen,46,0.4868421052631579
Germany,regional,DE6,Hamburg,46,0.5078740157480315
Germany,regional,DE7,Hessen,46,0.48375451263537905
Germany,regional,DE8,Mecklenburg-Vorpommern,46,0.45555555555555555
Germany,regional,DE9,Lower Saxony,46,0.550561797752809
Germany,regional,DEA,North Rhine-Westphalia,46,0.49606299212598426
Germany,regional,DEB,Rhineland-Palatinate,46,0.49645390070921985
Germany,regional,DEC,Saarland,46,0.5177865612648221
Germany,regional,DED,Saxony,46,0.4268774703557312
Germany,regional,DEE,Saxony-Anhalt,46,0.432
Germany,regional,DEF,Schleswig-Holstein,46,0.4497991967871486
Germany,regional,DEG,Thuringia,46,0.4357976653696498
Greece,regional,EL3,Attica,46,0.4046692607003891
Greece,regional,EL4,"Aegean Islands, Crete",46,0.5151515151515151
Greece,regional,EL5,North Greece,46,0.4795539033457249
Greece,regional,EL6,Central Greece,46,0.5206611570247934
Hungary,regional,HU1,Central Hungary,46,0.233201581027668
Hungary,regional,HU2,Transdanubia ,46,0.23706896551724138
Hungary,regional,HU3,Great Plain and North,46,0.25
Ireland,regional,IE04,Northern and Western,46,0.42528735632183906
Ireland,regional,IE05,Southern,46,0.4444444444444444
Ireland,regional,IE06,Eastern and Midland,46,0.44
Italy,regional,ITC,North-West,46,0.3407960199004975
Italy,regional,ITF,South,46,0.39779005524861877
Italy,regional,ITG,Islands,46,0.3937007874015748
Italy,regional,ITH,North-East,46,0.3488372093023256
Italy,regional,ITI,Centre,46,0.3617021276595745
Lithuania,regional,LT01,Capital Region,46,0.28150134048257375
Lithuania,regional,LT02,Central/Western Region,46,0.336
Luxembourg,regional,LU00,Luxembourg,46,0.5366666666666666
Malta,regional,MT00,Malta,46,0.344
Netherlands,regional,NL1,North Netherlands,46,0.49404761904761907
Netherlands,regional,NL2,East Netherlands,46,0.4860759493670886
Netherlands,regional,NL3,West Netherlands,46,0.5235732009925558
Netherlands,regional,NL4,South Netherlands,46,0.40102827763496146
Portugal,regional,PT1,Continental Portugal,46,0.5481481481481482
Portugal,regional,PT2,Azores,46,0.6293436293436293
Portugal,regional,PT3,Madeira,46,0.6381322957198443
Slovakia,regional,SK01,Bratislava,46,0.19306930693069307
Slovakia,regional,SK02,West Slovakia,46,0.2040133779264214
Slovakia,regional,SK03,Central Slovakia,46,0.11688311688311688
Slovakia,regional,SK04,East Slovakia,46,0.20224719101123595
Slovenia,regional,SI03,East Slovenia,46,0.2846441947565543
Slovenia,regional,SI04,West Slovenia,46,0.24206349206349206
Spain,regional,ES1,North-West,46,0.34274193548387094
Spain,regional,ES2,North-East,46,0.3522267206477733
Spain,regional,ES3,Madrid,46,0.35177865612648224
Spain,regional,ES4,Centre,46,0.35039370078740156
Spain,regional,ES5,East,46,0.32432432432432434
Spain,regional,ES6,South,46,0.3474903474903475
Spain,regional,ES7,Canary Islands,46,0.3541666666666667
Sweden,regional,SE1,Eastern Sweden,46,0.5296296296296297
Sweden,regional,SE2,Southern Sweden,46,0.5610687022900763
Sweden,regional,SE3,Northern Sweden,46,0.6086956521739131
Austria,regional,AT1,East Austria,47,0.5895522388059702
Austria,regional,AT2,South Austria,47,0.5725806451612904
Austria,regional,AT3,West Austria,47,0.6094986807387863
Belgium,regional,BE1,Brussels Region,47,0.5060240963855421
Belgium,regional,BE2,Flemish Region,47,0.3412698412698413
Belgium,regional,BE3,Waloon Region,47,0.41472868217054265
Bulgaria,regional,BG3,North and South-East,47,0.4153846153846154
Bulgaria,regional,BG4,South -West/-Central,47,0.2842377260981912
Croatia,regional,HR02,Pannonian Croatia,47,0.4713114754098361
Croatia,regional,HR03,Adriatic Croatia,47,0.5
Croatia,regional,HR05,Zagreb,47,0.39737991266375544
Croatia,regional,HR06,Northern Croatia,47,0.3861003861003861
Cyprus,regional,CY0,Cyprus,47,0.5048923679060665
Czechia,regional,CZ01,Prague,47,0.3798449612403101
Czechia,regional,CZ02,Central Bohemia,47,0.417910447761194
Czechia,regional,CZ03,South-West,47,0.4180327868852459
Czechia,regional,CZ04,North-West,47,0.3392857142857143
Czechia,regional,CZ05,North-East,47,0.38095238095238093
Czechia,regional,CZ06,South-East,47,0.3333333333333333
Czechia,regional,CZ07,Central Moravia,47,0.336
Czechia,regional,CZ08,Moravian Silesia,47,0.38405797101449274
Denmark,regional,DK01,Capital (region),47,0.5298804780876494
Denmark,regional,DK02,Zealand,47,0.5903614457831325
Denmark,regional,DK03,South Denmark,47,0.5822784810126582
Denmark,regional,DK04,Central Jutland,47,0.6356589147286822
Denmark,regional,DK05,North Jutland,47,0.6412213740458015
Estonia,regional,EE0,Estonia,47,0.5079681274900398
Finland,regional,FI19,West Finland,47,0.6936026936026936
Finland,regional,FI1B,Helsinki-Uusimaa,47,0.6690909090909091
Finland,regional,FI1C,South Finland,47,0.7052980132450332
Finland,regional,FI1D,North and East Finland,47,0.652
France,regional,FR1,Île-de-France,47,0.4396887159533074
France,regional,FRB,Centre-Val de Loire,47,0.47058823529411764
France,regional,FRC,Burgundy-Franche-Comté,47,0.3953488372093023
France,regional,FRD,Normandy,47,0.4534412955465587
France,regional,FRE,Hauts-de-France,47,0.4100418410041841
France,regional,FRF,Grand Est,47,0.35269709543568467
France,regional,FRG,Loire Region,47,0.4344569288389513
France,regional,FRH,Brittany ,47,0.3946360153256705
France,regional,FRI,New Aquitaine,47,0.42213114754098363
France,regional,FRJ,Occitania,47,0.375968992248062
France,regional,FRK,Auvergne-Rhône-Alpes,47,0.3423076923076923
France,regional,FRL,PACA,47,0.39662447257383965
France,regional,FRM,Corsica ,47,0.375
Germany,regional,DE1,Baden-Württemberg,47,0.4930555555555556
Germany,regional,DE2,Bavaria,47,0.5381679389312977
Germany,regional,DE3,Berlin,47,0.5396825396825397
Germany,regional,DE4,Brandenburg,47,0.47388059701492535
Germany,regional,DE5,Bremen,47,0.4557823129251701
Germany,regional,DE6,Hamburg,47,0.53125
Germany,regional,DE7,Hessen,47,0.5289256198347108
Germany,regional,DE8,Mecklenburg-Vorpommern,47,0.5291666666666667
Germany,regional,DE9,Lower Saxony,47,0.568
Germany,regional,DEA,North Rhine-Westphalia,47,0.4641509433962264
Germany,regional,DEB,Rhineland-Palatinate,47,0.4957627118644068
Germany,regional,DEC,Saarland,47,0.5433070866141733
Germany,regional,DED,Saxony,47,0.483271375464684
Germany,regional,DEE,Saxony-Anhalt,47,0.4732824427480916
Germany,regional,DEF,Schleswig-Holstein,47,0.5447761194029851
Germany,regional,DEG,Thuringia,47,0.484251968503937
Greece,regional,EL3,Attica,47,0.4897959183673469
Greece,regional,EL4,"Aegean Islands, Crete",47,0.5296296296296297
Greece,regional,EL5,North Greece,47,0.519650655021834
Greece,regional,EL6,Central Greece,47,0.4482758620689655
Hungary,regional,HU1,Central Hungary,47,0.32231404958677684
Hungary,regional,HU2,Transdanubia ,47,0.30916030534351147
Hungary,regional,HU3,Great Plain and North,47,0.3548387096774194
Ireland,regional,IE04,Northern and Western,47,0.4594594594594595
Ireland,regional,IE05,Southern,47,0.46443514644351463
Ireland,regional,IE06,Eastern and Midland,47,0.42084942084942084
Italy,regional,ITC,North-West,47,0.35714285714285715
Italy,regional,ITF,South,47,0.348780487804878
Italy,regional,ITG,Islands,47,0.34293193717277487
Italy,regional,ITH,North-East,47,0.36
Italy,regional,ITI,Centre,47,0.35064935064935066
Lithuania,regional,LT01,Capital Region,47,0.49732620320855614
Lithuania,regional,LT02,Central/Western Region,47,0.5188172043010753
Luxembourg,regional,LU00,Luxembourg,47,0.6521739130434783
Malta,regional,MT00,Malta,47,0.4838709677419355
Netherlands,regional,NL1,North Netherlands,47,0.486810551558753
Netherlands,regional,NL2,East Netherlands,47,0.5796703296703297
Netherlands,regional,NL3,West Netherlands,47,0.5340599455040872
Netherlands,regional,NL4,South Netherlands,47,0.5664893617021277
Portugal,regional,PT1,Continental Portugal,47,0.4418604651162791
Portugal,regional,PT2,Azores,47,0.46774193548387094
Portugal,regional,PT3,Madeira,47,0.4696969696969697
Slovakia,regional,SK01,Bratislava,47,0.17894736842105263
Slovakia,regional,SK02,West Slovakia,47,0.2532467532467532
Slovakia,regional,SK03,Central Slovakia,47,0.20748299319727892
Slovakia,regional,SK04,East Slovakia,47,0.26058631921824105
Slovenia,regional,SI03,East Slovenia,47,0.2869198312236287
Slovenia,regional,SI04,West Slovenia,47,0.2748091603053435
Spain,regional,ES1,North-West,47,0.4566929133858268
Spain,regional,ES2,North-East,47,0.38735177865612647
Spain,regional,ES3,Madrid,47,0.4146341463414634
Spain,regional,ES4,Centre,47,0.41975308641975306
Spain,regional,ES5,East,47,0.3803921568627451
Spain,regional,ES6,South,47,0.3861788617886179
Spain,regional,ES7,Canary Islands,47,0.41762452107279696
Sweden,regional,SE1,Eastern Sweden,47,0.5418181818181819
Sweden,regional,SE2,Southern Sweden,47,0.4769874476987448
Sweden,regional,SE3,Northern Sweden,47,0.48031496062992124
Austria,regional,AT1,East Austria,48,0.2729528535980149
Austria,regional,AT2,South Austria,48,0.215633423180593
Austria,regional,AT3,West Austria,48,0.2887139107611549
Belgium,regional,BE1,Brussels Region,48,0.26506024096385544
Belgium,regional,BE2,Flemish Region,48,0.11857707509881422
Belgium,regional,BE3,Waloon Region,48,0.1517509727626459
Bulgaria,regional,BG3,North and South-East,48,0.23846153846153847
Bulgaria,regional,BG4,South -West/-Central,48,0.11369509043927649
Croatia,regional,HR02,Pannonian Croatia,48,0.23673469387755103
Croatia,regional,HR03,Adriatic Croatia,48,0.20168067226890757
Croatia,regional,HR05,Zagreb,48,0.22608695652173913
Croatia,regional,HR06,Northern Croatia,48,0.20077220077220076
Cyprus,regional,CY0,Cyprus,48,0.2840466926070039
Czechia,regional,CZ01,Prague,48,0.18461538461538463
Czechia,regional,CZ02,Central Bohemia,48,0.18045112781954886
Czechia,regional,CZ03,South-West,48,0.1951219512195122
Czechia,regional,CZ04,North-West,48,0.21238938053097345
Czechia,regional,CZ05,North-East,48,0.1796875
Czechia,regional,CZ06,South-East,48,0.2047244094488189
Czechia,regional,CZ07,Central Moravia,48,0.20634920634920634
Czechia,regional,CZ08,Moravian Silesia,48,0.17266187050359713
Denmark,regional,DK01,Capital (region),48,0.3665338645418327
Denmark,regional,DK02,Zealand,48,0.3944223107569721
Denmark,regional,DK03,South Denmark,48,0.3670886075949367
Denmark,regional,DK04,Central Jutland,48,0.43410852713178294
Denmark,regional,DK05,North Jutland,48,0.42748091603053434
Estonia,regional,EE0,Estonia,48,0.20675944333996024
Finland,regional,FI19,West Finland,48,0.3569023569023569
Finland,regional,FI1B,Helsinki-Uusimaa,48,0.322463768115942
Finland,regional,FI1C,South Finland,48,0.30363036303630364
Finland,regional,FI1D,North and East Finland,48,0.244
France,regional,FR1,Île-de-France,48,0.1891891891891892
France,regional,FRB,Centre-Val de Loire,48,0.15019762845849802
France,regional,FRC,Burgundy-Franche-Comté,48,0.1511627906976744
France,regional,FRD,Normandy,48,0.16532258064516128
France,regional,FRE,Hauts-de-France,48,0.17647058823529413
France,regional,FRF,Grand Est,48,0.12863070539419086
France,regional,FRG,Loire Region,48,0.14232209737827714
France,regional,FRH,Brittany ,48,0.11494252873563218
France,regional,FRI,New Aquitaine,48,0.11934156378600823
France,regional,FRJ,Occitania,48,0.1511627906976744
France,regional,FRK,Auvergne-Rhône-Alpes,48,0.07307692307692308
France,regional,FRL,PACA,48,0.13445378151260504
France,regional,FRM,Corsica ,48,0.1348314606741573
Germany,regional,DE1,Baden-Württemberg,48,0.22569444444444445
Germany,regional,DE2,Bavaria,48,0.20454545454545456
Germany,regional,DE3,Berlin,48,0.2450592885375494
Germany,regional,DE4,Brandenburg,48,0.15355805243445692
Germany,regional,DE5,Bremen,48,0.18243243243243243
Germany,regional,DE6,Hamburg,48,0.2529182879377432
Germany,regional,DE7,Hessen,48,0.24896265560165975
Germany,regional,DE8,Mecklenburg-Vorpommern,48,0.22727272727272727
Germany,regional,DE9,Lower Saxony,48,0.26294820717131473
Germany,regional,DEA,North Rhine-Westphalia,48,0.21374045801526717
Germany,regional,DEB,Rhineland-Palatinate,48,0.1729957805907173
Germany,regional,DEC,Saarland,48,0.2235294117647059
Germany,regional,DED,Saxony,48,0.1449814126394052
Germany,regional,DEE,Saxony-Anhalt,48,0.15648854961832062
Germany,regional,DEF,Schleswig-Holstein,48,0.15613382899628253
Germany,regional,DEG,Thuringia,48,0.18503937007874016
Greece,regional,EL3,Attica,48,0.3795918367346939
Greece,regional,EL4,"Aegean Islands, Crete",48,0.48518518518518516
Greece,regional,EL5,North Greece,48,0.3930131004366812
Greece,regional,EL6,Central Greece,48,0.3333333333333333
Hungary,regional,HU1,Central Hungary,48,0.2
Hungary,regional,HU2,Transdanubia ,48,0.21153846153846154
Hungary,regional,HU3,Great Plain and North,48,0.2713864306784661
Ireland,regional,IE04,Northern and Western,48,0.27702702702702703
Ireland,regional,IE05,Southern,48,0.2708333333333333
Ireland,regional,IE06,Eastern and Midland,48,0.23255813953488372
Italy,regional,ITC,North-West,48,0.20765027322404372
Italy,regional,ITF,South,48,0.22058823529411764
Italy,regional,ITG,Islands,48,0.18276762402088773
Italy,regional,ITH,North-East,48,0.21122994652406418
Italy,regional,ITI,Centre,48,0.2248062015503876
Lithuania,regional,LT01,Capital Region,48,0.18230563002680966
Lithuania,regional,LT02,Central/Western Region,48,0.2540106951871658
Luxembourg,regional,LU00,Luxembourg,48,0.2814569536423841
Malta,regional,MT00,Malta,48,0.2217741935483871
Netherlands,regional,NL1,North Netherlands,48,0.23205741626794257
Netherlands,regional,NL2,East Netherlands,48,0.31043956043956045
Netherlands,regional,NL3,West Netherlands,48,0.26975476839237056
Netherlands,regional,NL4,South Netherlands,48,0.2632978723404255
Portugal,regional,PT1,Continental Portugal,48,0.25096525096525096
Portugal,regional,PT2,Azores,48,0.3870967741935484
Portugal,regional,PT3,Madeira,48,0.375
Slovakia,regional,SK01,Bratislava,48,0.13756613756613756
Slovakia,regional,SK02,West Slovakia,48,0.15309446254071662
Slovakia,regional,SK03,Central Slovakia,48,0.11564625850340136
Slovakia,regional,SK04,East Slovakia,48,0.14332247557003258
Slovenia,regional,SI03,East Slovenia,48,0.10970464135021098
Slovenia,regional,SI04,West Slovenia,48,0.09541984732824428
Spain,regional,ES1,North-West,48,0.19291338582677164
Spain,regional,ES2,North-East,48,0.13333333333333333
Spain,regional,ES3,Madrid,48,0.16326530612244897
Spain,regional,ES4,Centre,48,0.1885245901639344
Spain,regional,ES5,East,48,0.1857707509881423
Spain,regional,ES6,South,48,0.16194331983805668
Spain,regional,ES7,Canary Islands,48,0.210727969348659
Sweden,regional,SE1,Eastern Sweden,48,0.3357664233576642
Sweden,regional,SE2,Southern Sweden,48,0.27615062761506276
Sweden,regional,SE3,Northern Sweden,48,0.3201581027667984
Austria,regional,AT1,East Austria,49,0.5970149253731343
Austria,regional,AT2,South Austria,49,0.568733153638814
Austria,regional,AT3,West Austria,49,0.6010498687664042
Belgium,regional,BE1,Brussels Region,49,0.616
Belgium,regional,BE2,Flemish Region,49,0.4980237154150198
Belgium,regional,BE3,Waloon Region,49,0.5291828793774319
Bulgaria,regional,BG3,North and South-East,49,0.4689119170984456
Bulgaria,regional,BG4,South -West/-Central,49,0.29815303430079154
Croatia,regional,HR02,Pannonian Croatia,49,0.4857142857142857
Croatia,regional,HR03,Adriatic Croatia,49,0.510548523206751
Croatia,regional,HR05,Zagreb,49,0.43478260869565216
Croatia,regional,HR06,Northern Croatia,49,0.4591439688715953
Cyprus,regional,CY0,Cyprus,49,0.4455252918287938
Czechia,regional,CZ01,Prague,49,0.4
Czechia,regional,CZ02,Central Bohemia,49,0.4485294117647059
Czechia,regional,CZ03,South-West,49,0.3983739837398374
Czechia,regional,CZ04,North-West,49,0.49122807017543857
Czechia,regional,CZ05,North-East,49,0.40476190476190477
Czechia,regional,CZ06,South-East,49,0.42857142857142855
Czechia,regional,CZ07,Central Moravia,49,0.42857142857142855
Czechia,regional,CZ08,Moravian Silesia,49,0.4057971014492754
Denmark,regional,DK01,Capital (region),49,0.692
Denmark,regional,DK02,Zealand,49,0.6666666666666666
Denmark,regional,DK03,South Denmark,49,0.7088607594936709
Denmark,regional,DK04,Central Jutland,49,0.748062015503876
Denmark,regional,DK05,North Jutland,49,0.7061068702290076
Estonia,regional,EE0,Estonia,49,0.48111332007952284
Finland,regional,FI19,West Finland,49,0.5791245791245792
Finland,regional,FI1B,Helsinki-Uusimaa,49,0.5833333333333334
Finland,regional,FI1C,South Finland,49,0.5993377483443708
Finland,regional,FI1D,North and East Finland,49,0.596
France,regional,FR1,Île-de-France,49,0.4826254826254826
France,regional,FRB,Centre-Val de Loire,49,0.562992125984252
France,regional,FRC,Burgundy-Franche-Comté,49,0.51953125
France,regional,FRD,Normandy,49,0.5362903225806451
France,regional,FRE,Hauts-de-France,49,0.47280334728033474
France,regional,FRF,Grand Est,49,0.44537815126050423
France,regional,FRG,Loire Region,49,0.47191011235955055
France,regional,FRH,Brittany ,49,0.4807692307692308
France,regional,FRI,New Aquitaine,49,0.47540983606557374
France,regional,FRJ,Occitania,49,0.5097276264591439
France,regional,FRK,Auvergne-Rhône-Alpes,49,0.4942528735632184
France,regional,FRL,PACA,49,0.4831932773109244
France,regional,FRM,Corsica ,49,0.45555555555555555
Germany,regional,DE1,Baden-Württemberg,49,0.47750865051903113
Germany,regional,DE2,Bavaria,49,0.5019011406844106
Germany,regional,DE3,Berlin,49,0.4940239043824701
Germany,regional,DE4,Brandenburg,49,0.458955223880597
Germany,regional,DE5,Bremen,49,0.5405405405405406
Germany,regional,DE6,Hamburg,49,0.5546875
Germany,regional,DE7,Hessen,49,0.5371900826446281
Germany,regional,DE8,Mecklenburg-Vorpommern,49,0.45867768595041325
Germany,regional,DE9,Lower Saxony,49,0.544
Germany,regional,DEA,North Rhine-Westphalia,49,0.5152671755725191
Germany,regional,DEB,Rhineland-Palatinate,49,0.5189873417721519
Germany,regional,DEC,Saarland,49,0.56640625
Germany,regional,DED,Saxony,49,0.48518518518518516
Germany,regional,DEE,Saxony-Anhalt,49,0.44274809160305345
Germany,regional,DEF,Schleswig-Holstein,49,0.5522388059701493
Germany,regional,DEG,Thuringia,49,0.5039370078740157
Greece,regional,EL3,Attica,49,0.5306122448979592
Greece,regional,EL4,"Aegean Islands, Crete",49,0.5261194029850746
Greece,regional,EL5,North Greece,49,0.4890829694323144
Greece,regional,EL6,Central Greece,49,0.4061302681992337
Hungary,regional,HU1,Central Hungary,49,0.32786885245901637
Hungary,regional,HU2,Transdanubia ,49,0.38549618320610685
Hungary,regional,HU3,Great Plain and North,49,0.36363636363636365
Ireland,regional,IE04,Northern and Western,49,0.5675675675675675
Ireland,regional,IE05,Southern,49,0.5958333333333333
Ireland,regional,IE06,Eastern and Midland,49,0.555984555984556
Italy,regional,ITC,North-West,49,0.49453551912568305
Italy,regional,ITF,South,49,0.458128078817734
Italy,regional,ITG,Islands,49,0.44386422976501305
Italy,regional,ITH,North-East,49,0.472
Italy,regional,ITI,Centre,49,0.44559585492227977
Lithuania,regional,LT01,Capital Region,49,0.46524064171123
Lithuania,regional,LT02,Central/Western Region,49,0.48128342245989303
Luxembourg,regional,LU00,Luxembourg,49,0.6411960132890365
Malta,regional,MT00,Malta,49,0.5506072874493927
Netherlands,regional,NL1,North Netherlands,49,0.6028708133971292
Netherlands,regional,NL2,East Netherlands,49,0.6593406593406593
Netherlands,regional,NL3,West Netherlands,49,0.6784741144414169
